price,Комнатность,Площадь квартиры,Жилая площадь,Этаж,Отделка,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Площадь кухни,Санузел,Кол-во санузлов,Балкон/лоджия,Серия дома,Отопление,,Тип жилья,Вид из окна,Ремонт,Вид из окон,Временная эпоха,Реновация,Территория,Год постройки,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Консьерж
37977600,2-комнатная,"64,5 м²","26,4 м²",11 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,20 м²,раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
24000000,2-комнатная,"64,5 м²","29,2 м²",14 из 34,,,3 м,есть,монолит,подземная,"14,7 м²",,,,,,,,,Нужен ремонт,,,,,2023,,,,,,,,,
22510000,2-комнатная,"64,5 м²","22,6 м²",20 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22510000,2-комнатная,"64,5 м²","22,6 м²",20 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
24928927,2-комнатная,"64,5 м²","32,5 м²",20 из 59,без отделки,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
22830000,2-комнатная,"64,5 м²","22,6 м²",21 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22100000,2-комнатная,"64,5 м²","22,6 м²",21 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
21630000,2-комнатная,"64,5 м²","22,6 м²",22 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22700000,2-комнатная,"64,5 м²","22,6 м²",22 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
30500000,2-комнатная,"64,5 м²","41,9 м²",3 из 7,,,"3,1 м",есть,кирпич,,11 м²,совмещённый,1,,,центральное,Хорошая школа,,во двор,,,сталинка,,,,,,,,,,,,
30500000,2-комнатная,"64,5 м²","41,9 м²",3 из 7,,,"3,1 м",есть,кирпич,,11 м²,совмещённый,1,,,центральное,Хорошая школа,,во двор,Дизайнерский,,сталинка,,,,,,,,,,,,
35146050,2-комнатная,"64,5 м²","26,4 м²",4 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,20 м²,раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
36700500,2-комнатная,"64,5 м²","26,4 м²",8 из 20,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,20 м²,раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
27787113,2-комнатная,"64,6 м²",,3 из 15,предчистовая,2026 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
38943697,2-комнатная,"64,6 м²","23,3 м²",40 из 47,чистовая,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"21,8 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
33627263,2-комнатная,"64,6 м²","23,3 м²",44 из 47,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"21,8 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
22478293,2-комнатная,"64,7 м²","28,1 м²",8 из 10,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
22587242,2-комнатная,"64,7 м²","28,1 м²",9 из 10,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
21320280,2-комнатная,"64,8 м²","26,4 м²",10 из 17,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
49900000,2-комнатная,"64,8 м²","30,2 м²",12 из 13,,,"3,1 м",есть,монолит,подземная,"16,4 м²",совмещённый,2,,,,,,на улицу,Евро,,,,,2022,есть,,,есть,,есть,,,
21842560,2-комнатная,"64,8 м²","29,4 м²",15 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
22370000,2-комнатная,"64,8 м²","22,6 м²",17 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22370000,2-комнатная,"64,8 м²","22,6 м²",18 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22500000,2-комнатная,"64,8 м²","22,6 м²",19 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
21573879,2-комнатная,"64,8 м²","29,4 м²",21 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
22780677,2-комнатная,"64,8 м²","27,4 м²",23 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
36905674,2-комнатная,"64,8 м²","26,5 м²",38 из 54,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,,,
22203265,2-комнатная,"64,8 м²",28 м²,4 из 10,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
20929298,2-комнатная,"64,8 м²","26,3 м²",4 из 17,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
22423157,2-комнатная,"64,8 м²",28 м²,6 из 10,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
21070415,2-комнатная,"64,8 м²","26,3 м²",6 из 17,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
14580000,2-комнатная,"64,8 м²","18,3 м²",6 из 30,без отделки,4 кв. 2027 г.,"2,88 м",,монолит,закрытая,"23,6 м²",,2,,,,,,на улицу,,,,,,,,,,,,,,,
22752912,2-комнатная,"64,8 м²",28 м²,9 из 10,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
22583713,2-комнатная,"64,9 м²","26,4 м²",16 из 17,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
25300000,2-комнатная,"64,9 м²",39 м²,3 из 5,,,"2,9 м",,,,9 м²,совмещённый,1,есть,,центральное,,,во двор,Дизайнерский,,сталинка,,,,,,,есть,,есть,,,
23050000,2-комнатная,64 м²,"21,8 м²",11 из 16,,2026 г.,,,,,"21,1 м²",,,,,,,,,,,,,,,,,,,,,,,
23200000,2-комнатная,64 м²,34 м²,11 из 17,,,3 м,есть,кирпич-монолит,подземная,20 м²,совмещённый,1,есть,,центральное,Хорошие школы,,на улицу,Евро,,,,,,,,,есть,,,,,
30022956,2-комнатная,64 м²,"24,9 м²",13 из 46,без отделки,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"18,6 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
18900000,2-комнатная,64 м²,26 м²,15 из 31,,,"2,7 м",есть,монолит,подземная,21 м²,раздельный,1,есть,1-510,центральное,,,,Евро,,,,,2018,,,,есть,,есть,,,
42214400,2-комнатная,64 м²,"26,8 м²",16 из 20,,3 кв. 2028 г.,"3,31 м",есть,монолит,закрытая,"11,9 м²",раздельный,1,,,,,,,,,,,закрытая,,,,,,,,,,
31566080,2-комнатная,64 м²,"28,8 м²",17 из 17,,2025 г.,,,монолит,подземная,"14,6 м²",,,,,,,,,,,,,,,,,,,,,,,
22030000,2-комнатная,64 м²,"22,6 м²",17 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
21500000,2-комнатная,64 м²,36 м²,17 из 25,,,,,монолит,,"10,4 м²",,,есть,,,,,,,,,,,,,,,,,,,,
22370000,2-комнатная,64 м²,"22,6 м²",18 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
22260000,2-комнатная,64 м²,"22,6 м²",19 из 24,,2026 г.,,,,,21 м²,,,,,,,,,,,,,,,,,,,,,,,
21480181,2-комнатная,64 м²,"25,1 м²",19 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
13500000,2-комнатная,64 м²,33 м²,2 из 17,,,,,панель,,"13,9 м²",,,есть,П-44К,,,,,,,,,,,,,,,,,,,
29900000,2-комнатная,64 м²,40 м²,20 из 28,,,3 м,есть,монолит,подземная,"9,5 м²",раздельный,1,есть,,,,,на улицу,Нужен ремонт,,,,,2021,,,,,,,,,
21725497,2-комнатная,64 м²,"25,1 м²",23 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
24774400,2-комнатная,64 м²,"22,2 м²",29 из 36,без отделки,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,,совмещённый,2,,,,,,во двор,,,,,,,,,,,,,,,
29504384,2-комнатная,64 м²,29 м²,5 из 15,,2025 г.,,,монолит,подземная,"12,4 м²",,,,,,,,,,,,,,,,,,,,,,,
26272000,2-комнатная,64 м²,"39,8 м²",5 из 59,без отделки,3 кв. 2028 г.,"2,85 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
29188608,2-комнатная,64 м²,"33,1 м²",50 из 52,предчистовая,,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,2024,,,,,,,,,
26800000,2-комнатная,64 м²,"25,6 м²",7 из 25,,,3 м,есть,монолит,,22 м²,,,,,,,,,Нужен ремонт,,,,,2024,,,,,,,,,
35287644,2-комнатная,64 м²,"24,9 м²",9 из 46,чистовая,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"18,6 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
48000000,2-комнатная,"65,1 м²",35 м²,13 из 17,,,"3,3 м",есть,монолит,подземная,10 м²,,2,,,,,апартаменты,,Нужен ремонт,во двор и на улицу,,,,2023,,,,,,,,,
28181790,2-комнатная,"65,1 м²",40 м²,30 из 59,без отделки,3 кв. 2028 г.,"2,85 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
27523369,2-комнатная,"65,1 м²","29,1 м²",6 из 17,,2025 г.,,,монолит,подземная,"13,2 м²",,,,,,,,,,,,,,,,,,,,,,,
12752882,2-комнатная,"65,1 м²","28,3 м²",7 из 23,без отделки,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"18,7 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
13349441,2-комнатная,"65,1 м²","28,3 м²",9 из 23,без отделки,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"18,7 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
22755452,2-комнатная,"65,2 м²","20,4 м²",11 из 59,без отделки,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
39000000,2-комнатная,"65,2 м²","30,2 м²",14 из 20,,,3 м,есть,монолит,подземная,"12,2 м²",совмещённый,1,есть,,,,,на улицу,Евро,,,,,2019,,,,,,,,,
15500000,2-комнатная,"65,2 м²",36 м²,2 из 17,,,"2,7 м",есть,панель,,10 м²,раздельный,1,есть,П-3,центральное,Хорошие школы,,на улицу,,,,,,,,,,,,,,,
24538672,2-комнатная,"65,2 м²","38,1 м²",3 из 13,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"5,3 м²",,,,,,,,,,,,,,,,,,,,,,,
21186656,2-комнатная,"65,2 м²","28,4 м²",3 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
21249953,2-комнатная,"65,2 м²","28,4 м²",4 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
21500000,2-комнатная,"65,2 м²","38,1 м²",6 из 12,,,"3,2 м",есть,кирпич,закрытая,"10,3 м²",раздельный,1,,,центральное,Хорошая школа,,во двор,,,сталинка,,,,,,,,,,,,
24886514,2-комнатная,"65,2 м²","38,1 м²",6 из 13,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"5,3 м²",,,,,,,,,,,,,,,,,,,,,,,
13915295,2-комнатная,"65,3 м²","21,2 м²",4 из 23,,3 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"25,8 м²",совмещённый,1,,,,,апартаменты,на улицу,,,,,,,,,,,,,,,
21559581,2-комнатная,"65,3 м²","28,5 м²",8 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
29500000,2-комнатная,"65,4 м²","31,5 м²",3 из 21,,,,,монолит,,"19,4 м²",,,,,,,апартаменты,,,,,,,2020,,,,,,,,,
21557819,2-комнатная,"65,5 м²","27,5 м²",14 из 18,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"16,9 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
22032956,2-комнатная,"65,5 м²","27,5 м²",18 из 18,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"16,9 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
21927226,2-комнатная,"65,5 м²","29,9 м²",23 из 24,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
21003492,2-комнатная,"65,5 м²","27,5 м²",3 из 18,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"16,9 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
35005597,2-комнатная,"65,5 м²","25,8 м²",3 из 20,предчистовая,,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,2023,,,,,,,,,
21033950,2-комнатная,"65,5 м²","27,5 м²",5 из 18,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"16,9 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
29400000,2-комнатная,"65,5 м²",25 м²,6 из 41,,,"3,2 м",есть,монолит,,15 м²,совмещённый,2,,,,,апартаменты,,Нужен ремонт,,,,,2024,,,,,,,,,
21216695,2-комнатная,"65,5 м²","27,5 м²",8 из 18,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"16,9 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
13689027,2-комнатная,"65,5 м²","21,3 м²",8 из 23,,3 кв. 2025 г.,"2,6 м",есть,монолит,открытая,"25,8 м²",совмещённый,1,,,,,апартаменты,на улицу,,,,,,,,,,,,,,,
22572960,2-комнатная,"65,6 м²",27 м²,12 из 25,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"17,6 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
24227720,2-комнатная,"65,6 м²","19,6 м²",12 из 59,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
22980000,2-комнатная,"65,6 м²","27,3 м²",4 из 16,,2026 г.,,,,,"21,6 м²",,,,,,,,,,,,,,,,,,,,,,,
23948920,2-комнатная,"65,6 м²","25,2 м²",6 из 59,,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
21749352,2-комнатная,"65,6 м²",27 м²,8 из 25,без отделки,2025 г.,"2,85 м",есть,монолит,подземная,"17,6 м²",,,,,центральное,,,,,,сталинка,,,,,,,,,,,,
39000000,2-комнатная,"65,7 м²",40 м²,16 из 35,,,"3,1 м",есть,монолит,подземная,20 м²,совмещённый,1,,,,Спортивная площадка,,на улицу,Дизайнерский,,,,,2022,есть,,,есть,,есть,,,
35563410,2-комнатная,"65,7 м²","23,9 м²",3 из 11,,3 кв. 2028 г.,"3,38 м",есть,монолит,закрытая,"21,8 м²",раздельный,1,есть,,,,,,,,,,закрытая,,,,,,,,,,
21500000,2-комнатная,"65,7 м²",36 м²,6 из 16,,,,есть,панель,,10 м²,раздельный,1,есть,КОПЭ,центральное,Хорошие школы,,,,во двор и на улицу,,,,,,,,нет,,,,,есть
35984696,2-комнатная,"65,8 м²","26,6 м²",3 из 17,без отделки,2025 г.,"3,06 м",,,,,,,,,,,,во двор,,,,,,,,,,,,,,,
12321164,2-комнатная,"65,8 м²",28 м²,3 из 23,без отделки,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"18,7 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
25451440,2-комнатная,"65,8 м²","22,9 м²",35 из 48,предчистовая,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,,совмещённый,2,,,,,,во двор,,,,,,,,,,,,,,,
24564456,2-комнатная,"65,8 м²","31,1 м²",41 из 59,без отделки,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
14500000,2-комнатная,"65,8 м²","30,6 м²",6 из 16,,,"2,85 м",есть,монолит,открытая,"14,2 м²",раздельный,2,есть,,,,,,Нужен ремонт,во двор и на улицу,,,,2019,,,,,,,,,
